Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default
22,80144,31502,575,105,1,5.49,24,0.85,0
66,98335,38985,358,79,1,8.1,36,0.14,0
18,106233,64719,647,42,4,14.09,60,0.58,0
27,73028,132455,599,112,1,16.46,24,0.8,0
31,64216,96312,342,35,1,20.77,48,0.58,0
42,124789,70167,696,43,1,22.3,36,0.32,0
21,21223,81577,707,112,2,4.55,48,0.67,0
31,91572,235592,399,50,3,17.67,48,0.77,0
31,20403,147584,575,40,2,6.27,24,0.77,0
47,70690,25562,503,100,3,14.79,24,0.37,0
63,127234,134775,584,74,4,23.31,24,0.58,0
66,68806,37368,609,57,2,22.0,48,0.3,0
43,129912,20029,640,100,1,7.66,60,0.25,0
25,98432,36982,763,4,3,13.1,36,0.85,0
41,21869,227982,839,24,3,3.8,36,0.74,0
49,113874,26637,546,85,2,14.89,60,0.44,0
53,34634,207247,606,22,4,10.26,24,0.35,1
62,56856,90580,349,106,4,18.66,12,0.88,0
68,133631,237336,649,68,1,8.1,12,0.58,0
67,50324,240460,829,111,2,2.25,36,0.4,0
29,19034,29760,310,16,1,2.91,24,0.87,0
36,28149,40745,823,116,3,14.12,12,0.65,0
21,120776,123608,538,4,3,14.83,48,0.36,0
63,40350,231705,374,62,1,17.97,60,0.87,0
21,95441,143224,771,57,2,6.05,60,0.29,0
19,42993,21539,773,81,2,23.85,60,0.45,1
63,57043,203570,398,9,1,3.46,60,0.53,0
43,59354,66693,382,95,3,12.43,48,0.22,0
30,142156,166476,530,6,3,22.83,48,0.3,1
32,48980,89690,689,39,2,8.19,36,0.81,0
55,129099,41745,321,72,4,19.15,24,0.31,0
42,96848,47258,340,101,3,19.34,24,0.5,0
18,146165,72932,552,29,1,13.6,48,0.32,0
23,74272,83454,726,86,1,17.5,12,0.21,0
66,45632,119520,800,89,3,6.14,24,0.56,0
31,107345,184632,316,98,1,21.37,36,0.69,0
65,82577,7569,381,51,2,17.91,12,0.21,0
66,67820,97693,791,20,3,14.83,24,0.48,0
45,64203,215140,794,63,2,24.0,48,0.81,0
31,116065,179976,818,42,4,19.87,24,0.7,0
29,83433,110533,657,91,1,15.72,12,0.85,0
38,105977,127828,382,12,3,4.75,48,0.3,0
20,92795,162196,839,97,4,15.87,12,0.54,0
56,67027,15334,728,65,4,19.7,48,0.71,0
62,138946,107563,611,45,4,24.32,12,0.74,0
23,67158,147609,818,29,1,20.19,48,0.44,0
34,141718,182466,475,54,1,21.35,60,0.86,0
66,55925,101196,724,44,4,11.9,24,0.6,0
59,129923,142454,468,118,2,11.53,12,0.78,0
63,81961,187465,449,39,1,7.02,48,0.29,0
40,42439,100764,501,31,3,13.81,36,0.88,0
67,95068,46076,504,60,2,10.29,60,0.65,0
25,130844,214396,776,110,4,23.32,60,0.73,0
32,48196,59346,745,37,4,7.35,36,0.64,0
20,141230,202479,694,24,1,11.03,24,0.82,0
63,45653,174637,736,86,1,16.8,36,0.44,0
64,114080,207302,411,68,2,10.09,48,0.79,0
29,86807,203162,442,43,2,21.27,48,0.88,0
45,83982,232832,401,86,1,24.87,36,0.35,0
47,96843,145145,573,70,4,16.28,36,0.11,0
61,15389,136395,826,14,1,15.87,36,0.35,0
49,137128,177898,557,40,1,2.05,12,0.8,0
24,85728,128535,837,89,1,23.59,60,0.61,1
50,71833,69192,599,101,4,15.21,48,0.49,0
29,127178,153022,802,59,1,10.79,60,0.63,0
57,27737,14638,511,21,1,10.95,60,0.12,0
67,22955,198570,808,53,1,18.55,60,0.89,0
68,134306,20114,385,20,2,6.52,12,0.84,0
23,40065,195784,744,60,1,8.93,48,0.75,0
25,78823,184006,426,79,1,21.95,36,0.27,1
46,24472,66310,463,110,3,13.86,48,0.14,0
53,140828,124283,515,43,2,18.15,60,0.71,0
37,59881,216776,523,18,3,8.78,36,0.76,0
65,117258,225201,753,49,1,20.01,36,0.39,0
37,142280,136879,710,0,1,4.43,60,0.28,0
51,121680,9017,541,95,2,12.45,60,0.73,0
22,88413,56257,326,20,1,17.44,36,0.32,0
38,76009,230789,444,93,3,8.92,24,0.27,0
65,74174,90727,395,18,4,17.91,24,0.36,1
22,134640,94728,443,31,3,15.23,36,0.83,0
19,125785,48382,679,64,4,20.03,36,0.25,0
59,130280,235213,736,88,4,14.14,60,0.89,0
42,76749,196689,678,36,1,21.59,24,0.78,0
42,62286,25996,470,38,4,13.63,36,0.1,0
31,52889,78330,554,78,2,20.99,48,0.5,0
38,129557,57079,410,13,2,4.28,12,0.59,0
26,72496,128831,748,88,2,15.99,60,0.69,0
57,84827,248313,639,79,1,6.45,60,0.6,0
20,132872,152801,542,25,4,11.24,60,0.56,1
40,111877,36882,308,34,2,8.48,60,0.24,0
57,105554,249611,597,41,3,22.38,48,0.25,0
35,59276,10658,846,82,2,18.21,60,0.16,0
62,55113,46858,771,69,1,5.1,24,0.19,0
23,118307,12423,494,1,2,4.04,24,0.2,0
21,145515,159981,680,50,4,13.22,12,0.75,0
29,81436,98874,456,19,2,11.47,12,0.21,0
59,97977,205093,370,99,2,6.78,36,0.51,0
57,94253,50879,685,12,4,21.94,48,0.69,0
18,75486,221757,566,44,2,10.98,24,0.31,0
59,61027,33662,459,4,2,11.44,36,0.64,0
37,103759,190373,792,12,1,18.06,24,0.67,0
44,71020,134193,848,81,2,17.44,12,0.4,0
38,102022,60509,470,112,4,19.98,36,0.78,0
65,15128,126399,536,69,2,16.18,24,0.22,1
65,17839,42402,786,15,1,22.49,24,0.18,1
55,47988,47564,316,69,2,24.54,12,0.61,0
54,43403,19109,631,47,4,3.16,12,0.72,0
68,84845,145734,443,40,1,19.31,12,0.5,0
46,29921,175795,769,4,3,21.71,12,0.16,0
33,26117,47379,819,5,4,5.7,36,0.48,0
54,90298,88088,662,76,4,21.94,48,0.15,0
57,52578,79891,584,75,2,19.86,48,0.38,0
54,34849,243018,672,62,3,4.01,60,0.3,0
64,95657,224522,416,82,1,15.83,12,0.45,0
28,41873,155278,804,41,4,14.16,60,0.7,0
27,69495,37682,774,39,4,11.03,36,0.29,0
46,116235,230554,337,9,4,3.27,36,0.58,0
27,116480,104770,583,111,1,19.68,60,0.17,0
58,131820,236723,369,74,1,19.54,12,0.26,0
28,16814,133939,374,11,1,22.84,12,0.65,1
69,105114,97637,460,55,1,11.18,12,0.15,0
19,100371,62378,646,60,4,8.2,24,0.64,0
29,42255,175815,513,29,3,11.93,48,0.3,0
21,97892,56630,576,46,4,6.61,12,0.36,0
46,76479,85458,432,54,2,11.77,60,0.65,0
65,28746,71210,491,44,3,7.71,12,0.61,0
31,68257,174477,462,115,1,4.4,12,0.24,0
35,131385,142694,740,83,3,13.43,12,0.26,0
50,52136,171322,405,36,3,5.91,48,0.84,0
32,119766,222791,570,97,4,16.52,12,0.34,1
35,99266,8549,304,64,1,11.24,48,0.88,0
31,104547,55251,790,44,1,2.45,36,0.13,0
43,24636,209128,403,2,2,22.88,12,0.12,1
40,45786,139002,435,21,3,17.17,48,0.35,1
69,36543,164699,367,29,2,9.51,48,0.79,0
31,133482,180653,541,105,2,12.41,24,0.18,0
32,63210,23790,592,10,2,22.76,36,0.19,0
35,103569,194108,626,22,3,2.65,60,0.63,0
48,62206,155224,701,62,3,12.54,12,0.67,1
34,90851,60634,807,9,2,6.26,48,0.68,0
67,20936,114219,421,32,4,23.24,24,0.15,0
33,49208,81437,576,83,4,3.33,36,0.65,0
18,130478,179929,452,76,1,3.19,36,0.83,0
59,21314,134062,463,50,2,21.24,24,0.18,0
37,98638,161578,754,11,4,10.38,60,0.73,0
49,100912,47666,695,112,1,16.05,48,0.24,0
58,44985,178939,506,78,2,13.08,48,0.46,0
33,26463,22385,839,67,1,24.91,12,0.27,1
27,138462,216115,738,33,3,10.53,12,0.57,0
48,146334,227436,453,21,3,12.22,12,0.36,0
44,122675,32917,793,11,2,18.21,60,0.11,0
61,57840,203736,384,71,1,8.25,24,0.41,0
37,121697,36442,808,26,1,5.62,36,0.82,0
20,114364,32015,760,43,4,17.56,12,0.54,0
35,17280,248309,426,15,2,3.59,36,0.69,1
39,113738,27096,399,0,3,5.62,24,0.44,0
59,53957,105950,470,0,1,7.96,48,0.41,0
26,53338,65627,401,12,2,21.67,60,0.56,0
22,75994,113223,737,47,3,14.46,12,0.86,0
57,123514,199341,802,74,2,12.29,12,0.83,0
61,46106,65195,355,33,3,6.18,24,0.3,0
46,76741,221765,833,40,2,23.12,12,0.56,0
50,98099,26549,621,48,1,4.44,60,0.24,1
43,55704,86859,511,55,1,20.78,36,0.67,0
35,88138,212570,788,116,4,12.88,60,0.37,0
18,50843,224024,674,90,2,20.42,60,0.3,1
55,91892,230225,567,19,3,5.53,12,0.16,0
58,31678,57469,336,85,4,9.05,12,0.79,0
37,66906,53119,447,45,2,18.03,12,0.6,0
19,71204,230809,489,58,4,3.15,12,0.64,0
20,30031,91345,655,0,3,12.52,36,0.42,0
23,83653,58331,549,74,3,16.59,12,0.14,0
46,132727,49080,767,85,1,6.47,60,0.14,0
29,39858,221496,501,74,4,2.98,48,0.38,0
18,139747,229134,480,80,2,6.47,48,0.53,0
48,137089,47122,443,44,4,5.16,24,0.47,0
32,67244,220436,335,40,4,21.92,36,0.71,0
62,85514,105473,783,81,1,17.19,60,0.68,0
40,88453,45473,538,7,1,19.66,48,0.9,0
69,127927,23264,404,12,3,14.06,12,0.88,0
36,96433,71299,411,1,2,5.24,60,0.47,0
33,140846,11932,769,44,1,24.92,48,0.37,0
18,42860,171180,803,17,2,7.95,60,0.79,0
69,48117,63502,776,44,3,21.9,12,0.41,0
25,70350,194523,637,22,2,19.34,48,0.36,1
20,117202,240325,425,5,4,23.2,48,0.19,1
41,54341,177540,843,11,4,9.12,36,0.54,0
55,139821,75632,847,13,3,2.62,48,0.48,0
35,71476,113644,593,16,1,13.5,24,0.42,0
38,149594,114723,348,69,1,3.52,48,0.78,0
30,45078,229562,667,40,2,14.64,24,0.25,0
57,83839,79545,462,38,3,2.27,60,0.5,0
62,132555,140057,600,115,3,7.6,12,0.89,0
64,51697,126342,343,93,1,2.86,12,0.36,0
25,48728,20862,427,82,3,24.77,36,0.69,0
24,17869,133965,570,100,3,11.2,60,0.18,1
47,44748,56324,687,105,1,3.59,60,0.18,1
46,19996,193545,559,54,1,8.81,48,0.47,0
20,41664,166931,634,48,1,15.74,24,0.89,0
44,65078,215747,504,102,4,7.35,24,0.24,0
53,116094,221661,460,8,4,19.1,60,0.83,0
46,57653,228795,383,78,1,4.27,48,0.26,0
50,121706,103613,459,81,2,24.61,12,0.76,0
19,78199,241999,426,33,3,16.11,36,0.23,0
58,44884,82374,737,2,4,21.36,12,0.74,0
24,91666,139219,717,117,3,24.65,36,0.76,0
22,49160,172507,618,83,3,12.91,48,0.6,0
63,31097,175438,456,90,4,14.29,60,0.1,1
69,116252,140864,407,112,2,24.6,12,0.12,0
24,115859,75762,322,71,3,9.47,48,0.58,0
35,94650,120591,796,54,1,12.76,12,0.45,0
50,74545,226451,817,43,4,8.53,12,0.17,0
45,45384,105655,634,47,2,10.45,36,0.71,0
49,94870,30883,717,109,1,23.53,24,0.78,0
31,22122,39176,411,8,4,7.77,48,0.63,0
48,105486,141757,312,51,4,5.76,12,0.33,0
25,32761,109469,593,53,1,22.55,48,0.72,0
21,58843,217683,751,55,2,12.78,36,0.28,0
31,72034,180664,605,83,4,18.54,12,0.33,0
30,29388,21152,343,89,1,10.21,12,0.7,0
43,92364,240830,757,34,1,4.5,60,0.13,0
61,136011,59850,527,109,1,2.3,48,0.27,0
24,147901,154655,637,7,4,14.23,12,0.29,0
58,91693,219494,514,0,1,6.78,24,0.28,0
27,143311,29813,607,92,2,22.1,60,0.35,0
58,64422,183214,454,33,2,4.4,24,0.6,0
18,53392,201784,641,23,4,11.37,12,0.14,0
24,103789,174903,431,101,2,12.13,12,0.64,0
49,128995,216596,530,66,3,13.11,12,0.45,0
50,17155,120740,366,81,2,16.18,36,0.69,1
45,53599,203174,622,106,1,24.08,36,0.31,0
61,36385,140574,779,55,2,5.13,12,0.33,0
66,106996,93696,436,13,3,10.81,48,0.33,0
36,82749,38658,420,27,1,24.21,36,0.75,0
69,22535,123500,444,78,4,18.38,48,0.47,0
39,93814,193915,306,19,3,2.25,24,0.7,0
45,27036,111468,563,40,1,5.24,24,0.29,0
33,102797,212817,529,86,4,7.12,12,0.74,0
28,120835,135126,386,26,1,22.7,12,0.31,0
23,25499,186689,800,33,2,14.82,12,0.82,1
28,41990,135900,801,50,1,17.56,24,0.43,0
21,148255,147811,843,39,4,23.13,24,0.2,0
26,80412,67940,629,80,2,18.15,12,0.84,0
51,41854,115232,401,79,3,19.21,36,0.6,0
38,113206,199794,473,7,4,8.52,24,0.5,0
65,46012,137136,649,30,2,12.29,60,0.83,0
40,33695,114098,765,97,3,24.89,24,0.74,0
53,110570,239340,431,102,3,8.08,48,0.8,0
52,46427,34504,326,53,1,12.12,48,0.31,0
24,134787,199077,322,6,3,9.03,12,0.84,0
22,41701,207157,834,16,2,5.94,24,0.67,0
47,55332,70306,659,98,2,22.54,24,0.4,0
44,52844,17447,653,106,2,13.26,36,0.72,0
30,50321,27805,588,115,2,24.63,60,0.37,0
42,118607,196138,374,91,3,2.39,60,0.68,0
55,117625,214968,336,7,3,24.27,36,0.12,0
54,51235,159086,797,76,2,19.81,60,0.31,0
64,61017,79844,671,109,2,19.07,48,0.76,0
21,130741,131680,741,4,2,15.27,12,0.83,0
56,26843,66024,541,29,1,7.71,12,0.73,0
26,111818,237826,818,7,4,15.19,36,0.21,0
37,84686,81246,570,31,1,12.58,48,0.28,0
45,39371,77431,690,73,3,4.72,24,0.27,0
38,125224,55908,350,110,3,6.38,36,0.41,0
47,15187,36146,567,54,2,2.18,24,0.68,0
50,141312,106663,409,49,4,12.99,12,0.51,0
27,135810,110505,409,38,4,15.53,60,0.43,0
19,37178,40275,384,66,1,8.87,60,0.13,1
24,114898,160615,435,70,3,10.63,24,0.67,0
31,18384,228870,489,48,2,4.48,12,0.69,1
18,94927,243164,334,26,4,20.97,60,0.54,0
58,128239,200072,372,63,4,6.12,24,0.2,0
44,91141,109632,409,70,4,22.55,12,0.28,0
35,32472,30809,340,109,2,13.37,12,0.33,0
45,107427,181412,746,76,2,3.16,48,0.25,0
56,100318,60138,391,112,3,10.28,12,0.83,0
65,147475,117162,574,117,3,14.8,24,0.29,0
49,25509,152237,500,89,2,22.28,24,0.87,0
69,83998,229746,523,81,4,15.93,48,0.76,1
22,121924,217119,478,107,1,24.19,60,0.39,0
40,84991,76766,508,48,1,3.56,60,0.47,0
34,73391,126420,458,45,1,8.4,36,0.65,0
54,26187,24459,468,4,1,5.23,48,0.29,0
19,111012,56877,550,44,1,16.88,24,0.62,0
62,59930,41768,333,97,1,14.81,36,0.12,0
19,67391,30979,450,48,1,7.04,12,0.7,0
53,22286,149136,498,59,3,13.23,24,0.25,0
58,32946,245600,668,13,4,16.8,48,0.47,0
63,44026,73417,754,28,3,13.22,36,0.58,0
59,40118,152703,783,31,3,15.52,36,0.81,0
22,19435,19939,776,62,1,16.59,48,0.28,0
42,109284,41335,402,119,2,9.07,48,0.18,0
18,50405,25804,557,111,2,7.75,36,0.5,0
31,42060,115017,772,111,4,15.67,24,0.21,0
60,45515,169431,538,26,3,19.6,60,0.59,1
59,69610,19721,360,5,4,2.05,24,0.32,0
27,79808,64465,751,8,1,7.21,12,0.1,0
36,56851,87272,378,99,1,6.52,12,0.65,0
37,141377,61887,816,88,1,11.59,36,0.78,0
26,71716,239946,704,19,4,12.97,36,0.12,0
48,53406,118063,336,37,4,20.01,48,0.26,0
19,97178,204042,789,77,4,6.4,24,0.62,0
45,141143,116794,787,37,3,2.68,12,0.22,0
54,125872,145017,337,43,1,16.09,48,0.74,0
56,36959,101950,573,24,2,4.13,24,0.52,0
58,86366,21016,456,49,4,4.98,48,0.38,0
46,76852,57800,707,30,4,11.76,36,0.75,0
54,54477,241309,607,31,1,14.68,36,0.49,0
30,122215,163909,738,74,2,18.8,24,0.57,0
60,143671,102063,530,78,3,21.03,24,0.42,0
35,113003,46271,802,6,3,11.31,24,0.47,0
59,63938,214681,781,34,3,15.46,24,0.14,0
60,126184,123092,522,42,2,21.33,36,0.5,0
41,133442,245354,768,0,2,16.48,24,0.31,0
58,46151,144814,644,103,3,6.41,24,0.66,0
68,29447,98885,550,75,2,4.97,36,0.21,0
41,106233,31416,810,97,3,9.1,24,0.33,0
62,114393,170419,715,113,3,13.59,60,0.66,0
28,86434,166500,572,118,4,23.22,24,0.26,0
29,38215,142372,821,114,4,17.34,12,0.14,0
27,86788,43540,583,82,1,14.45,60,0.67,1
57,81428,48121,374,98,3,12.17,36,0.27,0
44,97631,159063,373,112,1,9.05,60,0.8,0
54,102682,109164,575,85,2,3.21,36,0.57,0
68,33887,208756,304,57,1,19.12,12,0.52,0
65,129788,76504,652,60,2,20.18,60,0.52,0
47,38113,198086,657,111,4,5.23,36,0.28,0
37,141371,7005,661,110,4,21.02,60,0.4,0
66,124880,182809,366,22,1,10.61,24,0.16,0
19,74339,93104,423,75,3,21.78,48,0.68,0
67,44618,82992,511,101,1,6.36,12,0.86,0
29,46411,212772,806,29,4,15.56,12,0.37,1
21,68825,117987,369,48,2,8.3,12,0.32,1
54,29215,151263,815,117,2,17.23,60,0.76,0
42,98261,69874,601,81,3,13.53,12,0.25,0
65,145998,13329,601,2,1,16.94,12,0.65,0
42,109649,117206,745,59,3,7.16,24,0.5,0
28,43268,221647,747,114,1,22.16,60,0.73,0
49,119669,56615,755,4,2,15.63,48,0.66,0
40,146153,137211,333,50,2,20.51,12,0.27,0
40,79818,118864,807,85,1,16.24,24,0.38,0
44,30836,8359,776,44,1,13.4,12,0.73,0
52,122698,130618,491,2,3,21.1,24,0.34,0
33,47335,108795,424,61,3,17.54,48,0.7,0
52,80683,243734,567,50,3,20.77,60,0.89,0
54,16140,27976,695,97,1,9.48,36,0.69,0
30,110212,189486,555,18,3,2.05,12,0.66,0
59,62146,59905,838,112,2,18.78,48,0.68,0
31,137983,50999,839,32,1,16.94,60,0.67,0
55,109082,58121,729,62,1,6.44,48,0.36,0
61,77586,177339,621,58,1,9.86,36,0.81,0
30,60234,53030,796,104,4,23.87,36,0.63,0
31,128757,151867,666,9,2,21.63,24,0.45,0
36,147449,134410,304,118,4,5.12,60,0.3,0
28,85621,233583,534,94,1,2.62,12,0.27,1
29,20315,197916,815,56,3,5.26,60,0.5,0
65,18711,180336,398,17,3,21.9,24,0.55,0
27,125592,177424,612,30,1,4.91,24,0.6,0
36,73746,6198,838,112,2,23.71,12,0.83,0
25,54743,87957,683,78,2,7.82,36,0.35,0
67,103197,47157,593,12,1,12.9,12,0.86,0
25,62015,248246,342,90,3,7.79,12,0.23,1
31,15760,29071,752,73,4,12.9,24,0.58,0
32,51477,155893,385,15,2,22.61,60,0.42,1
59,94353,149343,743,95,4,3.49,60,0.16,0
68,95422,183868,382,66,3,22.55,12,0.32,0
33,29762,74762,376,109,4,22.71,12,0.78,0
61,84572,92673,710,0,2,12.08,60,0.51,0
29,31079,67808,602,117,2,24.21,60,0.31,0
19,131200,5131,416,0,2,3.18,48,0.81,0
34,40927,121096,714,77,3,21.83,48,0.24,0
32,93660,99254,700,67,2,3.15,12,0.12,0
66,143875,198187,477,23,3,12.87,48,0.71,0
62,61227,40199,849,101,1,9.05,60,0.88,0
65,136628,24149,402,10,2,4.62,24,0.86,0
22,58161,31743,600,14,4,4.05,12,0.67,0
53,146492,246304,576,8,3,7.1,12,0.51,0
22,68013,149807,556,113,1,16.44,12,0.22,0
63,57042,186266,500,59,3,22.64,60,0.34,0
36,77107,249179,817,82,1,5.83,60,0.36,0
50,135060,109116,509,86,4,15.82,36,0.88,0
44,135246,175696,643,34,2,3.06,60,0.74,0
62,69830,171914,708,89,4,4.0,36,0.69,0
48,96033,54795,820,79,4,13.53,48,0.21,0
40,109706,85588,794,87,2,23.92,12,0.5,1
33,60485,219447,594,9,4,14.74,12,0.43,0
58,137370,6941,508,15,3,2.12,12,0.24,0
68,21913,197335,804,116,2,21.95,12,0.43,0
31,41459,203091,579,112,4,3.35,12,0.21,0
56,140684,232404,537,10,1,17.89,60,0.32,0
43,67570,40807,301,65,3,5.92,24,0.12,0
45,136868,209723,372,88,2,22.09,24,0.78,0
38,46077,222052,595,53,2,22.91,12,0.32,0
57,32013,171801,704,10,2,12.63,48,0.87,0
53,127059,55811,361,60,3,21.42,36,0.53,0
50,15686,94095,741,20,4,20.65,60,0.47,0
50,147715,133840,789,48,3,11.34,24,0.63,0
66,105076,149395,736,113,1,21.07,36,0.32,0
28,43710,58951,482,38,2,21.65,36,0.57,0
61,28481,189195,453,27,4,23.73,48,0.2,0
65,17103,37539,632,20,4,22.55,12,0.67,0
58,27737,70386,447,56,2,18.64,24,0.88,1
19,130173,66838,775,83,1,7.9,60,0.78,0
62,129661,73912,788,49,1,2.5,12,0.43,0
38,54508,55596,367,26,2,24.41,60,0.81,0
34,57391,183627,538,47,3,24.69,24,0.37,0
69,126614,80591,740,23,3,6.18,60,0.81,0
55,72557,70791,594,116,1,23.0,48,0.88,0
20,146495,198433,465,48,4,13.64,24,0.27,0
64,73498,215388,632,110,2,9.2,36,0.75,0
30,86135,24793,687,32,2,15.51,24,0.41,0
53,85874,144063,579,75,3,22.16,36,0.17,0
23,51502,185905,467,109,1,11.13,36,0.71,1
69,106907,209992,456,106,3,10.68,36,0.42,0
22,126562,154082,490,20,4,8.09,12,0.41,1
37,91202,45386,757,42,2,13.61,48,0.87,0
21,135004,142757,670,2,4,14.31,12,0.68,0
43,81667,133724,584,50,1,8.75,60,0.76,0
48,16834,64601,832,42,4,20.17,60,0.86,0
42,142567,156689,611,81,1,18.33,60,0.56,0
18,113147,243921,369,63,2,6.44,12,0.61,0
38,62863,77456,549,114,3,5.35,12,0.23,0
29,112646,182528,809,38,3,6.48,36,0.55,0
22,37227,62968,321,119,3,9.67,36,0.5,0
30,52559,217548,468,38,1,9.07,24,0.78,0
41,47352,239162,840,97,3,4.23,60,0.59,0
31,34052,10353,838,96,2,5.18,24,0.66,0
36,55887,78245,841,20,4,12.71,48,0.87,0
53,132220,114365,790,6,3,21.42,48,0.67,0
35,88896,233102,691,96,1,18.59,36,0.81,0
66,71898,149405,513,104,3,11.57,24,0.75,0
31,96407,237200,732,37,4,7.18,24,0.78,0
67,127831,18992,410,118,4,8.13,36,0.26,0
30,72551,199639,313,8,4,11.77,48,0.14,0
22,57786,177337,414,117,4,19.89,36,0.44,0
41,25926,34709,556,33,4,20.3,36,0.45,0
51,65651,227268,620,32,3,22.53,48,0.74,0
20,80223,170560,826,6,1,11.37,60,0.25,0
18,122537,247153,625,41,4,9.91,36,0.45,0
52,123147,219544,642,18,1,2.37,48,0.83,0
28,85589,135927,767,62,4,3.66,12,0.15,0
62,88813,105379,696,63,3,5.9,24,0.49,0
60,52961,153312,374,77,4,11.89,48,0.78,0
60,83455,185112,517,45,3,7.09,36,0.41,0
18,25289,75934,715,20,4,6.51,36,0.45,0
49,119580,177420,746,27,2,7.05,36,0.23,0
56,104095,85760,633,77,3,23.24,24,0.53,0
24,56786,97724,539,99,1,5.75,24,0.74,0
53,83918,248557,613,67,1,16.15,24,0.31,0
20,68417,80349,696,107,2,23.04,24,0.89,0
34,78907,68034,329,68,1,19.24,60,0.12,0
24,92681,102136,382,38,3,15.18,60,0.38,1
44,93438,228821,559,104,4,8.1,12,0.47,0
22,56557,93024,564,62,3,2.32,12,0.48,0
18,45609,165234,639,38,2,4.93,36,0.75,0
61,126356,213584,540,111,2,8.29,60,0.17,0
46,40410,87122,791,59,1,6.02,12,0.57,0
57,124324,159212,733,0,3,17.41,36,0.37,0
63,125094,74233,483,53,3,12.56,12,0.85,1
53,75410,99710,501,38,4,22.41,60,0.42,0
47,25547,95814,771,72,2,9.99,60,0.74,0
43,34788,126389,623,51,4,16.61,24,0.9,0
43,63934,154692,726,76,4,15.79,60,0.74,0
45,141985,154760,369,15,3,11.15,60,0.39,0
61,102351,108640,422,24,3,2.27,36,0.3,0
25,134885,241214,726,0,2,13.46,48,0.42,1
30,113559,72624,607,14,2,11.03,12,0.14,0
69,23026,30265,777,65,4,3.68,60,0.77,0
22,29609,168766,470,7,1,8.41,48,0.35,0
62,101877,235477,809,84,2,16.34,24,0.43,0
55,49504,206466,367,77,4,17.95,12,0.17,0
58,89461,206264,764,16,1,12.04,12,0.34,0
65,83321,187310,517,57,3,14.63,12,0.24,0
65,49590,111956,563,117,3,11.89,24,0.43,0
31,25267,248745,560,3,2,7.3,36,0.3,1
20,107389,140514,592,79,4,20.98,60,0.25,0
53,40216,56571,313,22,2,11.7,60,0.27,0
30,132152,40076,441,14,2,12.98,48,0.77,0
65,21299,102472,615,109,1,21.78,36,0.11,0
23,24860,174101,785,27,4,23.15,24,0.33,1
56,68596,102220,424,71,3,9.89,60,0.4,0
44,117566,103804,554,79,4,17.94,60,0.62,0
37,53896,211339,570,42,1,21.36,48,0.67,0
24,34246,215829,664,107,2,3.39,48,0.63,0
18,125544,201011,460,74,3,2.55,48,0.69,0
65,122774,116304,816,45,1,17.89,48,0.24,0
63,38812,45455,409,103,3,9.57,60,0.55,0
42,96426,142131,504,74,4,23.88,24,0.81,0
69,99156,169861,365,95,2,3.09,12,0.53,0
56,147345,45610,352,34,1,23.16,12,0.16,0
63,31056,135570,485,44,2,24.95,36,0.24,0
22,58500,247184,531,111,1,9.68,12,0.16,0
59,29680,184842,772,76,1,20.29,48,0.67,0
53,59337,122265,578,38,3,19.39,60,0.74,0
49,95495,56722,460,88,3,6.54,60,0.63,0
25,73099,96508,313,64,4,6.56,12,0.18,0
64,40373,122286,364,70,4,5.61,24,0.64,0
62,25287,137786,519,67,3,19.68,36,0.16,0
47,81442,53382,313,55,4,14.17,12,0.5,0
38,44207,165238,442,104,3,7.16,12,0.4,0
60,131108,216754,834,74,1,18.64,60,0.52,0
19,23724,184814,748,5,2,17.01,48,0.6,0
64,32117,173364,539,36,4,12.55,36,0.63,1
20,113313,140287,844,54,2,6.71,48,0.32,0
56,35661,15062,677,70,4,12.39,48,0.16,0
18,52208,226427,419,113,4,10.85,12,0.23,0
60,94884,174684,365,41,4,24.59,60,0.77,0
57,32485,44604,317,44,4,21.26,60,0.83,0
42,74788,194791,754,98,1,3.84,60,0.21,0
66,125586,163212,659,0,2,12.61,36,0.34,0
63,145859,248029,336,75,1,11.84,24,0.35,0
34,109249,61467,636,63,4,23.11,36,0.43,0
60,47016,245562,817,46,3,3.3,12,0.84,0
55,141799,136864,339,63,1,21.99,24,0.33,0
31,19868,86664,525,60,3,11.62,48,0.33,1
47,85590,65598,553,27,1,24.69,12,0.48,0
49,147864,7930,620,82,1,9.12,12,0.11,0
24,70364,216200,587,62,3,4.24,48,0.48,0
61,22586,47085,366,118,1,19.92,24,0.61,0
26,53038,139533,591,81,3,2.01,36,0.57,0
54,77448,141859,333,46,1,18.16,60,0.88,0
68,37332,125592,683,63,1,9.12,60,0.56,0
26,96508,208817,598,39,2,10.07,48,0.32,0
45,34198,72745,307,115,2,10.49,24,0.68,0
26,24652,211201,660,103,3,12.38,48,0.57,1
62,43218,162389,367,8,1,18.9,36,0.62,0
33,146687,40395,687,22,4,17.46,12,0.7,0
56,39869,104781,437,24,3,17.13,24,0.77,1
28,20609,183231,639,10,2,20.74,12,0.84,1
44,23043,190386,548,21,3,8.25,24,0.28,1
62,107538,14585,745,27,2,5.44,36,0.32,0
19,93259,156175,641,37,1,8.42,48,0.18,0
52,67785,82432,400,16,4,2.23,48,0.4,0
45,33250,212443,790,119,1,15.95,36,0.75,0
50,27089,165389,364,48,2,24.35,36,0.45,0
18,124332,125215,670,87,3,20.92,36,0.24,0
